mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	0	0	3/4	1	1	E.I	E	I		I	I							M	0	0	0, 4, 1		0	0
1	1	1/4	1/4	3/4	1	1	IV	E	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
1	1	1/2	1/2	3/4	1	1	ii6	E	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
2	2	0	0	3/4	1	1	iii7	E	I		iii7	iii		7					mm7	0	0	4, 1, 5, 2		4	4
2	2	1/4	1/4	3/4	1	1	I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
3	3	0	0	3/4	1	1	ii7	E	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
3	3	1/4	1/4	3/4	1	1	V43	E	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
4	4	0	0	3/4	1	1	I\\	E	I		I	I						\\	M	0	0	0, 4, 1		0	0
5	5	1/2	1/2	3/4	1	1	IV64	E	I		IV64	IV		64					M	0	0	0, -1, 3		-1	0
6	6	0	0	3/4	1	1	vii%7	E	I		vii%7	vii	%	7					%7	0	0	5, 2, -1, 3		5	5
6	6	1/4	1/4	3/4	1	1	V6	E	I		V6	V		6					M	0	0	5, 2, 1		1	5
7	7	0	0	3/4	1	1	V43/V	E	I		V43/V	V		43		V			Mm7	0	0	3, 0, 2, 6		2	3
7	7	1/4	1/4	3/4	1	1	V	E	I		V	V							M	0	0	1, 5, 2		1	1
7	7	1/2	1/2	3/4	1	1	I	E	I		I	I							M	0	0	0, 4, 1		0	0
8	8	0	0	3/4	1	1	V\\	E	I		V	V						\\	M	0	0	1, 5, 2		1	1
9	9	0	0	3/4	1	1	V	E	I		V	V							M	0	0	1, 5, 2		1	1
9	9	1/4	1/4	3/4	1	1	V2	E	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
10	10	0	0	3/4	1	1	I	E	I		I	I							M	0	0	0, 4, 1		0	0
11	11	0	0	3/4	1	1	ii7	E	I		ii7	ii		7					mm7	0	0	2, -1, 3, 0		2	2
11	11	1/4	1/4	3/4	1	1	V(64)	E	I		V(64)	V			64				M	0	0	1, 0, 4		1	1
11	11	1/2	1/2	3/4	1	1	V	E	I		V	V							M	0	0	1, 5, 2		1	1
12	12	0	0	3/4	1	1	I\\	E	I		I	I						\\	M	0	0	0, 4, 1		0	0
13	13	0	0	3/4	1	1	ii.ii%43	E	ii		ii%43	ii	%	43					%7	0	1	-4, 0, 2, -1		2	-4
14	14	0	0	3/4	1	1	V	E	ii		V	V							M	0	1	1, 5, 2		1	1
14	14	1/4	1/4	3/4	1	1	i6	E	ii		i6	i		6					m	0	1	-3, 1, 0		0	-3
14	14	1/2	1/2	3/4	1	1	VI	E	ii		VI	VI							M	0	1	-4, 0, -3		-4	-4
15	15	0	0	3/4	1	1	ii%65	E	ii		ii%65	ii	%	65					%7	0	1	-1, -4, 0, 2		2	-1
15	15	1/4	1/4	3/4	1	1	V	E	ii		V	V							M	0	1	1, 5, 2		1	1
16	16	0	0	3/4	1	1	i\\	E	ii		i	i						\\	m	0	1	0, -3, 1		0	0
17	17	0	0	3/4	1	1	I.V43	E	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
17	17	1/2	1/2	3/4	1	1	V7	E	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
18	18	0	0	3/4	1	1	I	E	I		I	I							M	0	0	0, 4, 1		0	0
18	18	1/2	1/2	3/4	1	1	V6	E	I		V6	V		6					M	0	0	5, 2, 1		1	5
19	19	0	0	3/4	1	1	vi	E	I		vi	vi							m	0	0	3, 0, 4		3	3
19	19	1/4	1/4	3/4	1	1	V65/V	E	I		V65/V	V		65		V			Mm7	0	0	6, 3, 0, 2		2	6
20	20	0	0	3/4	1	1	V\\	E	I		V	V						\\	M	0	0	1, 5, 2		1	1
20	20	1/2	1/2	3/4	1	1	V2	E	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
21	21	0	0	3/4	1	1	V65/IV	E	I		V65/IV	V		65		IV			Mm7	0	0	4, 1, -2, 0		0	4
21	21	1/2	1/2	3/4	1	1	V7/IV	E	I		V7/IV	V		7		IV			Mm7	0	0	0, 4, 1, -2		0	0
22	22	0	0	3/4	1	1	IV	E	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
22	22	1/4	1/4	3/4	1	1	ii	E	I		ii	ii							m	0	0	2, -1, 3		2	2
22	22	1/2	1/2	3/4	1	1	V	E	I		V	V							M	0	0	1, 5, 2		1	1
23	23	0	0	3/4	1	1	I6	E	I		I6	I		6					M	0	0	4, 1, 0		0	4
23	23	1/4	1/4	3/4	1	1	vi	E	I		vi	vi							m	0	0	3, 0, 4		3	3
23	23	1/2	1/2	3/4	1	1	ii65	E	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
24	24	0	0	3/4	1	1	V	E	I		V	V							M	0	0	1, 5, 2		1	1
24	24	1/2	1/2	3/4	1	1	I\\	E	I		I	I						\\	M	0	0	0, 4, 1		0	0
