mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	0	0	1/4	12/8	1	1	Bb.I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
1	0	1/2	3/4	12/8	1	1	V6(4)	Bb	I		V6(4)	V		6	4				M	0	0	0, 2, 1		1	0
1	0	7/8	9/8	12/8	1	1	V65	Bb	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
2	1	0	0	12/8	1	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
2	1	3/8	3/8	12/8	1	1	I6	Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
2	1	3/4	3/4	12/8	1	1	ii65	Bb	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
2	1	9/8	9/8	12/8	1	1	V7	Bb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
3	2	0	0	12/8	1	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
3	2	3/8	3/8	12/8	1	1	I6	Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
3	2	3/4	3/4	12/8	1	1	V43	Bb	I		V43	V		43					Mm7	0	0	2, -1, 1, 5		1	2
3	2	1	1	12/8	1	1	I64	Bb	I		I64	I		64					M	0	0	1, 0, 4		0	1
3	2	9/8	9/8	12/8	1	1	V	Bb	I		V	V							M	0	0	1, 5, 2		1	1
3	2	11/8	11/8	12/8	1	1	ii6	Bb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
4	3	0	0	12/8	1	1	I6	Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
4	3	1/4	1/4	12/8	1	1	V7	Bb	I		V7	V		7					Mm7	0	0	1, 5, 2, -1		1	1
4	3	3/8	3/8	12/8	1	1	I	Bb	I		I	I							M	0	0	0, 4, 1		0	0
4	3	3/4	3/4	12/8	1	1	IV6	Bb	I		IV6	IV		6					M	0	0	3, 0, -1		-1	3
4	3	1	1	12/8	1	1	ii6	Bb	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
5	4	0	0	12/8	1	1	V6	Bb	I		V6	V		6					M	0	0	5, 2, 1		1	5
5	4	1/4	1/4	12/8	1	1	V2	Bb	I		V2	V		2					Mm7	0	0	-1, 1, 5, 2		1	-1
5	4	3/8	3/8	12/8	1	1	I6	Bb	I		I6	I		6					M	0	0	4, 1, 0		0	4
5	4	3/4	3/4	12/8	1	1	V65	Bb	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
5	4	9/8	9/8	12/8	1	1	V.IV	Bb	V		IV	IV							M	0	0	-1, 3, 0		-1	-1
