mc	mn	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
1	1	1/8	1/8	6/8	1	1	d.i	d	i		i	i							m	1	1	0, -3, 1		0	0
1	1	3/8	3/8	6/8	1	1	V	d	i		V	V							M	1	1	1, 5, 2		1	1
1	1	5/8	5/8	6/8	1	1	#viio/iv	d	i		#viio/iv	#vii	o			iv			o	1	1	4, 1, -2		4	4
2	2	0	0	6/8	1	1	iv	d	i		iv	iv							m	1	1	-1, -4, 0		-1	-1
2	2	1/8	1/8	6/8	1	1	i6	d	i		i6	i		6					m	1	1	-3, 1, 0		0	-3
2	2	1/2	1/2	6/8	1	1	#viio6	d	i		#viio6	#vii	o	6					o	1	1	2, -1, 5		5	2
3	3	0	0	6/8	1	1	i	d	i		i	i							m	1	1	0, -3, 1		0	0
3	3	1/8	1/8	6/8	1	1	v.i	d	v		i	i							m	1	1	0, -3, 1		0	0
3	3	3/8	3/8	6/8	1	1	ii%7	d	v		ii%7	ii	%	7					%7	1	1	2, -1, -4, 0		2	2
3	3	1/2	1/2	6/8	1	1	v7	d	v		v7	v		7					mm7	1	1	1, -2, 2, -1		1	1
3	3	5/8	5/8	6/8	1	1	V65/iv	d	v		V65/iv	V		65		iv			Mm7	1	1	4, 1, -2, 0		0	4
4	4	0	0	6/8	1	1	iv	d	v		iv	iv							m	1	1	-1, -4, 0		-1	-1
4	4	3/16	3/16	6/8	1	1	i6	d	v		i6	i		6					m	1	1	-3, 1, 0		0	-3
4	4	1/4	1/4	6/8	1	1	V43	d	v		V43	V		43					Mm7	1	1	2, -1, 1, 5		1	2
4	4	5/16	5/16	6/8	1	1	V6	d	v		V6	V		6					M	1	1	5, 2, 1		1	5
4	4	3/8	3/8	6/8	1	1	i	d	v		i	i							m	1	1	0, -3, 1		0	0
4	4	1/2	1/2	6/8	1	1	V(4)	d	v		V(4)	V			4				M	1	1	1, 0, 2		1	1
4	4	5/8	5/8	6/8	1	1	V	d	v		V	V							M	1	1	1, 5, 2		1	1
5	5	0	0	6/8	1	1	I	d	v		I	I							M	1	1	0, 4, 1		0	0
