mc	mn	quarterbeats	duration_qb	mc_onset	mn_onset	timesig	staff	voice	label	globalkey	localkey	pedal	chord	numeral	form	figbass	changes	relativeroot	cadence	phraseend	chord_type	globalkey_is_minor	localkey_is_minor	chord_tones	added_tones	root	bass_note
2	1	1	3.0	0	0	3/4	1	1	D.I{	D	I		I	I						{	M	0	0	0, 4, 1		0	0
3	2	4	3.0	0	0	3/4	1	1	V6	D	I		V6	V		6					M	0	0	5, 2, 1		1	5
4	3	7	1.0	0	0	3/4	1	1	vi	D	I		vi	vi							m	0	0	3, 0, 4		3	3
4	3	8	1.0	1/4	1/4	3/4	1	1	V65	D	I		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
4	3	9	0.5	1/2	1/2	3/4	1	1	I(4)	D	I		I(4)	I			4				M	0	0	0, -1, 1		0	0
4	3	19/2	0.5	5/8	5/8	3/4	1	1	I	D	I		I	I							M	0	0	0, 4, 1		0	0
5	4	10	2.0	0	0	3/4	1	1	V|HC.SIM}	D	I		V	V					HC.SIM	}	M	0	0	1, 5, 2		1	1
5	4	12	1.0	1/2	1/2	3/4	1	1	iii6{	D	I		iii6	iii		6				{	m	0	0	1, 5, 4		4	1
6	5	13	2.0	0	0	3/4	1	1	vi	D	I		vi	vi							m	0	0	3, 0, 4		3	3
6	5	15	0.5	1/2	1/2	3/4	1	1	ii65	D	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
6	5	31/2	0.5	5/8	5/8	3/4	1	1	ii43	D	I		ii43	ii		43					mm7	0	0	3, 0, 2, -1		2	3
7	6	16	2.0	0	0	3/4	1	1	V	D	I		V	V							M	0	0	1, 5, 2		1	1
7	6	18	1.0	1/2	1/2	3/4	1	1	I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
8	7	19	1.0	0	0	3/4	1	1	ii65	D	I		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
8	7	20	1.0	1/4	1/4	3/4	1	1	V(4)	D	I		V(4)	V			4				M	0	0	1, 0, 2		1	1
8	7	21	1.0	1/2	1/2	3/4	1	1	V	D	I		V	V							M	0	0	1, 5, 2		1	1
9	8	22	2.0	0	0	3/4	1	1	I|PAC}	D	I		I	I					PAC	}	M	0	0	0, 4, 1		0	0
9	8	24	1.0	1/2	1/2	3/4	1	1	I{	D	I		I	I						{	M	0	0	0, 4, 1		0	0
10	9	25	2.0	0	0	3/4	1	1	IV	D	I		IV	IV							M	0	0	-1, 3, 0		-1	-1
10	9	27	1.0	1/2	1/2	3/4	1	1	ii6	D	I		ii6	ii		6					m	0	0	-1, 3, 2		2	-1
11	9	28	3.0	0	0	3/4	1	1	I	D	I		I	I							M	0	0	0, 4, 1		0	0
12	10	31	3.0	0	0	3/4	1	1	I6	D	I		I6	I		6					M	0	0	4, 1, 0		0	4
13	11	34	1.0	0	0	3/4	1	1	V7/V	D	I		V7/V	V		7		V			Mm7	0	0	2, 6, 3, 0		2	2
13	11	35	1.0	1/4	1/4	3/4	1	1	V|HC}	D	I		V	V					HC	}	M	0	0	1, 5, 2		1	1
13	11	36	1.0	1/2	1/2	3/4	1	1	V.I{	D	V		I	I						{	M	0	0	0, 4, 1		0	0
14	12	37	2.0	0	0	3/4	1	1	V6	D	V		V6	V		6					M	0	0	5, 2, 1		1	5
14	12	39	1.0	1/2	1/2	3/4	1	1	iii%43	D	V		iii%43	iii	%	43					%7	0	0	-2, 2, 4, 1		4	-2
15	13	40	1.0	0	0	3/4	1	1	IV6(2)	D	V		IV6(2)	IV		6	2				M	0	0	3, 0, 1		-1	3
15	13	41	1.0	1/4	1/4	3/4	1	1	IV6	D	V		IV6	IV		6					M	0	0	3, 0, -1		-1	3
15	13	42	1.0	1/2	1/2	3/4	1	1	V65	D	V		V65	V		65					Mm7	0	0	5, 2, -1, 1		1	5
16	14	43	1.0	0	0	3/4	1	1	I	D	V		I	I							M	0	0	0, 4, 1		0	0
16	14	44	1.0	1/4	1/4	3/4	1	1	ii65	D	V		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
16	14	45	1.0	1/2	1/2	3/4	1	1	ii43	D	V		ii43	ii		43					mm7	0	0	3, 0, 2, -1		2	3
17	15	46	2.0	0	0	3/4	1	1	V|HC.TEN}	D	V		V	V					HC.TEN	}	M	0	0	1, 5, 2		1	1
17	15	48	1.0	1/2	1/2	3/4	1	1	iii6{	D	V		iii6	iii		6				{	m	0	0	1, 5, 4		4	1
18	16	49	2.0	0	0	3/4	1	1	vi	D	V		vi	vi							m	0	0	3, 0, 4		3	3
18	16	51	0.5	1/2	1/2	3/4	1	1	ii65	D	V		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
18	16	103/2	0.5	5/8	5/8	3/4	1	1	ii43	D	V		ii43	ii		43					mm7	0	0	3, 0, 2, -1		2	3
19	17	52	2.0	0	0	3/4	1	1	V	D	V		V	V							M	0	0	1, 5, 2		1	1
19	17	54	1.0	1/2	1/2	3/4	1	1	I	D	V		I	I							M	0	0	0, 4, 1		0	0
20	18	55	1.0	0	0	3/4	1	1	ii65	D	V		ii65	ii		65					mm7	0	0	-1, 3, 0, 2		2	-1
20	18	56	1.0	1/4	1/4	3/4	1	1	V(4)	D	V		V(4)	V			4				M	0	0	1, 0, 2		1	1
20	18	57	1.0	1/2	1/2	3/4	1	1	V	D	V		V	V							M	0	0	1, 5, 2		1	1
21	19	58	2.0	0	0	3/4	1	1	I|IAC}	D	V		I	I					IAC	}	M	0	0	0, 4, 1		0	0
